URL,PAGE_TYPE,PRODUCT_COUNT,PRODUCT_COUNT_GROUP,INCOMING_HTML_PAGES,INCOMING_SOURCE_URLS,PARENT_URL,CATEGORY_URL,REACHABLE_FROM_HOME,IN_SITEMAP,INDEXABILITY,RECOMMENDED_INTERNAL_LINK_SOURCES,PRIORITY,TITLE,GENERATED_BY
/bulgarski-sveshti/,intent_landing,8,6-10,2,/k/dom-i-interior/; /k/za-doma/,/k/za-doma/,/k/za-doma/,YES,YES,INDEX,Maintain semantic parent/product links; no forced expansion,P2,Български свещи – за дома | Българитъм,src/pages/[...slug].astro or dedicated route
/k/detsko-obleklo/,taxonomy_landing,8,6-10,20,/brand/addict-boutique/; /brand/malea/; /brand/resleep/; /bulgarska-bebeshka-kozmetika/; /bulgarski-detski-igrachki/; /k/deca/; /k/detski-aksesoari/; /k/detski-igrachki/; /k/detski-knigi/; /k/detski-mebeli-i-tekstil/; /k/detsko-obleklo/; /k/kozmetika-za-deca/; /p/detska-lyatna-pizhama-la-dolce-vita/; /p/detska-pizhama-snowflake/; /p/detska-pizhama-zimna-prikazka/; /p/detska-roklichka-v-zlatisto/; /p/komplekt-2-br-beli-detski-teniski/; /p/komplekt-2-br-detski-sportni-pantaloni-za-momche/; /p/roklya-kristi-rozovi-tsvetya/; /p/zhiletka-karl-bezhov/,/k/deca/,/k/deca/,YES,YES,INDEX,Maintain semantic parent/product links; no forced expansion,P3,Облекло | Деца | Българитъм,src/pages/k/[slug].astro
/k/kozmetika-kosa/,taxonomy_landing,8,6-10,31,/brand/benepura/; /brand/saff/; /brand/sapunena-rabotilnitsa/; /brand/witchcraft-botanicals/; /bulgarska-kozmetika-s-roza/; /k/grim/; /k/kozmetika-kosa/; /k/kozmetika-lice/; /k/kozmetika-tyalo/; /k/kozmetika-za-mazhe/; /k/kozmetika/; /kozmetika-s-shafran/; /kozmetika-za-chuvstvitelna-kozha/; /kozmetika-za-dehidratirana-kozha/; /kozmetika-za-hidratatsiya/; /kozmetika-za-kosopad/; /kozmetika-za-mazna-kosa/; /kozmetika-za-mazna-kozha/; /kozmetika-za-protiv-brachki/; /kozmetika-za-suha-kosa/; /kozmetika-za-suha-kozha/; /kozmetika-za-uvredena-kosa/; /naturalna-bulgarska-kozmetika/; /p/bio-slanchevo-shampoanovo-blokche/; /p/golden-nectar-hair-mask/; /p/golden-nectar-shampoo/; /p/happyhair-shampoan-pri-mazna-kosa-i-skalp/; /p/happyhair-stimulirasht-shampoan-pri-kosopad/; /p/serum-za-kosa-s-maslo-ot-rozmarin-i-arganovo-maslo-30-ml/; /p/shampoan-protiv-kosopad/; /p/tvard-shampoan-s-byal-lupin-kofein-i-konopeno-maslo/,/k/kozmetika/,/k/kozmetika/,YES,YES,INDEX,Maintain semantic parent/product links; no forced expansion,P3,Българска козметика за коса – грижа и състав | Българитъм,src/pages/k/[slug].astro
/bulgarski-detski-igrachki/,intent_landing,9,6-10,1,/k/detski-igrachki/,/k/detski-igrachki/,/k/deca/,YES,YES,INDEX,"Strengthen from /k/detski-igrachki/, one relevant sibling hub, and matching product pages",P1,Български детски играчки – за деца и семейства | Българитъм,src/pages/[...slug].astro or dedicated route
/k/detski-igrachki/,taxonomy_landing,9,6-10,22,/brand/armodini/; /brand/david-toys/; /brand/izdatelstvo-marmot/; /brand/wooden-magic/; /bulgarska-bebeshka-kozmetika/; /bulgarski-detski-igrachki/; /k/deca/; /k/detski-aksesoari/; /k/detski-igrachki/; /k/detski-knigi/; /k/detski-mebeli-i-tekstil/; /k/detsko-obleklo/; /k/kozmetika-za-deca/; /p/darveni-karti-nauchi-cifrite-10-br/; /p/detska-rabotilnica/; /p/kartoneno-kolelo-emotsi-o-metar-na-inspektor-krok/; /p/kashtichka-za-risuvane-i-igra-paint-n-wipe/; /p/malki-doktori-darven-komplekt/; /p/palen-komplekt-336-dumi-s-chetyashto-ustroystvo/; /p/pazarski-shtand/; /p/rachno-izraboteno-meche-ot-umaleli-dreshki/; /p/tablo-na-uspeha/,/k/deca/,/k/deca/,YES,YES,INDEX,Maintain semantic parent/product links; no forced expansion,P3,Играчки | Деца | Българитъм,src/pages/k/[slug].astro
/kozmetika-za-hidratatsiya/,intent_landing,9,6-10,6,/k/kozmetika-lice/; /kozmetika-za-chuvstvitelna-kozha/; /kozmetika-za-dehidratirana-kozha/; /kozmetika-za-mazna-kozha/; /kozmetika-za-protiv-brachki/; /kozmetika-za-suha-kozha/,/k/kozmetika-lice/,/k/kozmetika/,YES,YES,INDEX,Maintain semantic parent/product links; no forced expansion,P3,Козметика за хидратация – грижа и състав | Българитъм,src/pages/[...slug].astro or dedicated route
/obetsi-ot-srebro/,intent_landing,9,6-10,46,/bizhuta-ot-kehlibar/; /bizhuta-ot-meditsinska-stomana/; /bizhuta-po-porachka/; /bizhuta-s-cheren-turmalin/; /bizhuta-s-diamanti/; /bizhuta-s-hematit/; /bizhuta-s-izumrud/; /bizhuta-s-labradorit/; /bizhuta-s-moysanit/; /bizhuta-s-perli/; /bizhuta-s-rubin/; /bizhuta-s-tigrovo-oko/; /bizhuta-s-tsitrin/; /godezhen-prasten-s-diamant/; /godezhni-prasteni/; /grivna-cherven-konets/; /grivna-s-bukva/; /grivna-s-ime/; /grivna-s-krast/; /grivna-srebro/; /grivni-ot-meditsinska-stomana/; /hematit-grivna/; /k/bijuta/; /k/srebarni-bijuta/; /kolieta-ot-meditsinska-stomana/; /kutiya-za-bizhuta/; /mazhki-bizhuta/; /obetsi-ot-meditsinska-stomana/; /pozlateni-bizhuta/; /prasteni-ot-meditsinska-stomana/; /prasteni-srebro/; /rachno-izraboteni-bizhuta/; /rachno-izraboteni-grivni/; /rachno-izraboteni-obetsi/; /srebarni-kolieta/; /tigrovo-oko-grivna/; /tsitrin-grivna/; /zlaten-prasten-s-diamant/; /zlaten-prasten-s-rubin/; /zlaten-prasten/; /zlatna-grivna/; /zlatna-obetsa/; /zlatni-kolieta/; /zlatni-obetsi-s-diamanti/; /zlatno-kolie-s-diamant/; /zlatno-kolie-s-perla/,/k/bijuta/,/k/aksesoari/,YES,YES,INDEX,Maintain semantic parent/product links; no forced expansion,P3,Обеци от сребро – материал и детайли | Българитъм,src/pages/[...slug].astro or dedicated route
/personaliziran-podarak-za-mazh/,intent_landing,9,6-10,24,/bulgarski-podaratsi/za-mazh/; /k/podaraci-za-nego/; /k/za-mazh/; /koleden-podarak-za-mazh/; /podarak-za-20-godishen-mazh/; /podarak-za-25-godishen-mazh/; /podarak-za-30-godishnina-na-mazh/; /podarak-za-40-godishnina-na-mazh/; /podarak-za-60-godishen-yubiley-mazh/; /podarak-za-70-godishnina-na-mazh/; /podarak-za-80-godishnina-na-mazh/; /podarak-za-kulinar-mazh/; /podarak-za-lovets-mazh/; /podarak-za-mazh-na-50/; /podarak-za-mazh-ribar/; /podarak-za-mazh-sportist/; /podarak-za-mazh-za-diplomirane/; /podarak-za-mazh-za-imen-den/; /podarak-za-mazh-za-rozhden-den/; /podarak-za-mazh-za-sveti-valentin/; /podarak-za-pensionirane-na-mazh/; /praktichen-podarak-za-mazh/; /romantichen-podarak-za-mazh/; /zabaven-podarak-za-mazh/,/bulgarski-podaratsi/za-mazh/,/bulgarski-podaratsi/,YES,YES,INDEX,Maintain semantic parent/product links; no forced expansion,P3,Персонализиран подарък за мъж – идеи за подарък | Българитъм,src/pages/[...slug].astro or dedicated route
/rachno-izraboteni-grivni/,intent_landing,9,6-10,55,/bizhuta-ot-kehlibar/; /bizhuta-ot-meditsinska-stomana/; /bizhuta-po-porachka/; /bizhuta-s-cheren-turmalin/; /bizhuta-s-diamanti/; /bizhuta-s-hematit/; /bizhuta-s-izumrud/; /bizhuta-s-labradorit/; /bizhuta-s-moysanit/; /bizhuta-s-perli/; /bizhuta-s-rubin/; /bizhuta-s-tigrovo-oko/; /bizhuta-s-tsitrin/; /godezhen-prasten-s-diamant/; /godezhni-prasteni/; /grivna-cherven-konets/; /grivna-s-bukva/; /grivna-s-ime/; /grivna-s-krast/; /grivna-srebro/; /grivni-ot-meditsinska-stomana/; /hematit-grivna/; /k/bijuta/; /k/srebarni-bijuta/; /kolieta-ot-meditsinska-stomana/; /kutiya-za-bizhuta/; /mazhki-bizhuta/; /obetsi-ot-meditsinska-stomana/; /obetsi-ot-srebro/; /p/grivna-pearls/; /p/mazhka-grivna-ot-med-spokoystvie-1-5-sm/; /p/mazhka-grivna-ot-med-spokoystvie/; /p/mazhka-grivna-ot-med-svarog/; /p/mazhka-grivna-ot-med-tiha-sila/; /p/mazhka-srebarna-grivna-143b/; /p/mazhka-srebarna-grivna-568b/; /p/shadow-mazhka-grivna/; /p/srebarna-tvarda-grivna-melted/; /pozlateni-bizhuta/; /prasteni-ot-meditsinska-stomana/; /prasteni-srebro/; /rachno-izraboteni-bizhuta/; /rachno-izraboteni-obetsi/; /srebarni-kolieta/; /tigrovo-oko-grivna/; /tsitrin-grivna/; /zlaten-prasten-s-diamant/; /zlaten-prasten-s-rubin/; /zlaten-prasten/; /zlatna-grivna/; … +5 more,/k/bijuta/,/k/aksesoari/,YES,YES,INDEX,Maintain semantic parent/product links; no forced expansion,P3,Ръчно изработени гривни | Българитъм,src/pages/[...slug].astro or dedicated route
/damska-pizhama-pamuk/,intent_landing,10,6-10,43,/balni-rokli/; /beli-rokli/; /bezhovi-rokli/; /boho-roklya/; /bulgarski-damski-pizhami/; /bulgarski-damski-sportni-ekipi/; /bulgarski-drehi/rokli/; /bulgarski-ezhednevni-rokli/; /bulgarski-kozeni-yaketa/; /bulgarski-letni-rokli/; /bulgarski-oficialni-rokli/; /bulgarski-palta-ot-valna/; /byala-damska-riza/; /cherna-riza/; /cherna-roklya/; /cherno-palto/; /chervena-roklya/; /damska-lenena-riza/; /damski-bluzi-s-dalag-rakav/; /damski-bluzi-s-kas-rakav/; /damski-rokli-s-dalag-rakav/; /damski-rokli-s-kas-rakav/; /dankova-roklya/; /esenni-rokli/; /k/damsko-obleklo/; /kafyava-roklya/; /kafyavo-palto/; /lenena-roklya/; /pamuchni-rokli/; /prehodni-damski-yaketa/; /roklya-saten/; /rozova-riza/; /rozovi-rokli/; /sinya-roklya/; /sportni-rokli/; /srebarni-rokli/; /svetlosinya-roklya/; /tamnosinya-roklya/; /vecherna-roklya/; /zelena-roklya/; /zeleno-palto/; /zhalta-roklya/; /zlatista-roklya/,/k/damsko-obleklo/,/bulgarski-drehi/,YES,YES,INDEX,Maintain semantic parent/product links; no forced expansion,P3,Дамски памучни пижами – модели и идеи | Българитъм,src/pages/[...slug].astro or dedicated route
/podarak-za-krashtene/,intent_landing,10,6-10,14,/20-godishnina-ot-svatba-podarak/; /bulgarski-podaratsi/; /bulgarski-podaratsi/rachno-izraboteni/; /k/bulgarski-podaratsi/; /k/idei-za-podarak/; /k/podaraci/; /podarak-za-10-godishnina-ot-svatba/; /podarak-za-40-godishnina-ot-svatba/; /podarak-za-godishnina-ot-svatba/; /podarak-za-parva-godishnina-ot-svatba/; /podarak-za-perlena-svatba/; /podarak-za-srebarna-svatba/; /podarak-za-zlatna-svatba/; /rachno-izraboteni/,/bulgarski-podaratsi/,/bulgarski-podaratsi/,YES,YES,INDEX,Maintain semantic parent/product links; no forced expansion,P3,Подарък за кръщене – идеи за подарък | Българитъм,src/pages/[...slug].astro or dedicated route
/zabaven-podarak-za-zhena/,intent_landing,10,6-10,22,/bulgarski-podaratsi/za-zhena/; /k/podaraci-za-jena/; /k/za-zhena/; /koleden-podarak-za-zhena/; /luksozen-podarak-za-uchitelka/; /personaliziran-podarak-za-zhena/; /podarak-za-30-godishen-yubiley-zhena/; /podarak-za-70-godishen-yubiley-na-zhena/; /podarak-za-8-mart-za-uchitelka/; /podarak-za-80-godishen-yubiley-zhena/; /podarak-za-imen-den-na-zhena/; /podarak-za-pensionirane-na-zhena/; /podarak-za-rozhden-den-na-zhena/; /podarak-za-sveti-valentin-za-zhena/; /podarak-za-zhena-na-50/; /podarak-za-zhena-na-60/; /podarak-za-zhena-sportist/; /podarak-za-zhena-za-8-mart/; /podarak-za-zhena-za-diplomirane/; /podarak-za-zhena-za-rozhden-den/; /praktichen-podarak-za-zhena/; /romantichen-podarak-za-zhena/,/bulgarski-podaratsi/za-zhena/,/bulgarski-podaratsi/,YES,YES,INDEX,Maintain semantic parent/product links; no forced expansion,P3,Забавен подарък за жена – идеи за подарък | Българитъм,src/pages/[...slug].astro or dedicated route
/bizhuta-s-perli/,intent_landing,11,11+,46,/bizhuta-ot-kehlibar/; /bizhuta-ot-meditsinska-stomana/; /bizhuta-po-porachka/; /bizhuta-s-cheren-turmalin/; /bizhuta-s-diamanti/; /bizhuta-s-hematit/; /bizhuta-s-izumrud/; /bizhuta-s-labradorit/; /bizhuta-s-moysanit/; /bizhuta-s-rubin/; /bizhuta-s-tigrovo-oko/; /bizhuta-s-tsitrin/; /godezhen-prasten-s-diamant/; /godezhni-prasteni/; /grivna-cherven-konets/; /grivna-s-bukva/; /grivna-s-ime/; /grivna-s-krast/; /grivna-srebro/; /grivni-ot-meditsinska-stomana/; /hematit-grivna/; /k/bijuta/; /k/srebarni-bijuta/; /kolieta-ot-meditsinska-stomana/; /kutiya-za-bizhuta/; /mazhki-bizhuta/; /obetsi-ot-meditsinska-stomana/; /obetsi-ot-srebro/; /pozlateni-bizhuta/; /prasteni-ot-meditsinska-stomana/; /prasteni-srebro/; /rachno-izraboteni-bizhuta/; /rachno-izraboteni-grivni/; /rachno-izraboteni-obetsi/; /srebarni-kolieta/; /tigrovo-oko-grivna/; /tsitrin-grivna/; /zlaten-prasten-s-diamant/; /zlaten-prasten-s-rubin/; /zlaten-prasten/; /zlatna-grivna/; /zlatna-obetsa/; /zlatni-kolieta/; /zlatni-obetsi-s-diamanti/; /zlatno-kolie-s-diamant/; /zlatno-kolie-s-perla/,/k/bijuta/,/k/aksesoari/,YES,YES,INDEX,Maintain semantic parent/product links; no forced expansion,P3,Бижута с перли – материал и детайли | Българитъм,src/pages/[...slug].astro or dedicated route
/podarak-za-mazh-za-sveti-valentin/,intent_landing,11,11+,24,/bulgarski-podaratsi/za-mazh/; /k/podaraci-za-nego/; /k/za-mazh/; /koleden-podarak-za-mazh/; /personaliziran-podarak-za-mazh/; /podarak-za-20-godishen-mazh/; /podarak-za-25-godishen-mazh/; /podarak-za-30-godishnina-na-mazh/; /podarak-za-40-godishnina-na-mazh/; /podarak-za-60-godishen-yubiley-mazh/; /podarak-za-70-godishnina-na-mazh/; /podarak-za-80-godishnina-na-mazh/; /podarak-za-kulinar-mazh/; /podarak-za-lovets-mazh/; /podarak-za-mazh-na-50/; /podarak-za-mazh-ribar/; /podarak-za-mazh-sportist/; /podarak-za-mazh-za-diplomirane/; /podarak-za-mazh-za-imen-den/; /podarak-za-mazh-za-rozhden-den/; /podarak-za-pensionirane-na-mazh/; /praktichen-podarak-za-mazh/; /romantichen-podarak-za-mazh/; /zabaven-podarak-za-mazh/,/bulgarski-podaratsi/za-mazh/,/bulgarski-podaratsi/,YES,YES,INDEX,Maintain semantic parent/product links; no forced expansion,P3,Подарък за мъж за Свети Валентин | Българитъм,src/pages/[...slug].astro or dedicated route
/rachno-izraboteni-obetsi/,intent_landing,11,11+,58,/bizhuta-ot-kehlibar/; /bizhuta-ot-meditsinska-stomana/; /bizhuta-po-porachka/; /bizhuta-s-cheren-turmalin/; /bizhuta-s-diamanti/; /bizhuta-s-hematit/; /bizhuta-s-izumrud/; /bizhuta-s-labradorit/; /bizhuta-s-moysanit/; /bizhuta-s-perli/; /bizhuta-s-rubin/; /bizhuta-s-tigrovo-oko/; /bizhuta-s-tsitrin/; /godezhen-prasten-s-diamant/; /godezhni-prasteni/; /grivna-cherven-konets/; /grivna-s-bukva/; /grivna-s-ime/; /grivna-s-krast/; /grivna-srebro/; /grivni-ot-meditsinska-stomana/; /hematit-grivna/; /k/bijuta/; /k/srebarni-bijuta/; /kolieta-ot-meditsinska-stomana/; /kutiya-za-bizhuta/; /mazhki-bizhuta/; /obetsi-ot-meditsinska-stomana/; /obetsi-ot-srebro/; /p/golemi-obeci-balerina-ramonna/; /p/golemi-obeci-s-cvetya-amalfi/; /p/kabala-obetsi-halki-sheva-brachot/; /p/kabala-obetsi-s-kultivirani-beli-perli/; /p/kabbalah-obetsi-ot-srebro/; /p/kabbalah-obetsi-srebro-s-tsirkoni/; /p/obeci-dobrudzhanski-region/; /p/obeci-peperudi-on-a-date/; /p/obeci-sofiyski-region/; /p/oksidirani-srebarni-obetsi-krila-na-angel/; /p/srebarni-obeci-s-krag-i-visiasht-element/; /p/srebarni-obeci-tiara/; /pozlateni-bizhuta/; /prasteni-ot-meditsinska-stomana/; /prasteni-srebro/; /rachno-izraboteni-bizhuta/; /rachno-izraboteni-grivni/; /srebarni-kolieta/; /tigrovo-oko-grivna/; /tsitrin-grivna/; /zlaten-prasten-s-diamant/; … +8 more,/k/bijuta/,/k/aksesoari/,YES,YES,INDEX,Maintain semantic parent/product links; no forced expansion,P3,Ръчно изработени обеци | Българитъм,src/pages/[...slug].astro or dedicated route
/romantichen-podarak-za-zhena/,intent_landing,11,11+,22,/bulgarski-podaratsi/za-zhena/; /k/podaraci-za-jena/; /k/za-zhena/; /koleden-podarak-za-zhena/; /luksozen-podarak-za-uchitelka/; /personaliziran-podarak-za-zhena/; /podarak-za-30-godishen-yubiley-zhena/; /podarak-za-70-godishen-yubiley-na-zhena/; /podarak-za-8-mart-za-uchitelka/; /podarak-za-80-godishen-yubiley-zhena/; /podarak-za-imen-den-na-zhena/; /podarak-za-pensionirane-na-zhena/; /podarak-za-rozhden-den-na-zhena/; /podarak-za-sveti-valentin-za-zhena/; /podarak-za-zhena-na-50/; /podarak-za-zhena-na-60/; /podarak-za-zhena-sportist/; /podarak-za-zhena-za-8-mart/; /podarak-za-zhena-za-diplomirane/; /podarak-za-zhena-za-rozhden-den/; /praktichen-podarak-za-zhena/; /zabaven-podarak-za-zhena/,/bulgarski-podaratsi/za-zhena/,/bulgarski-podaratsi/,YES,YES,INDEX,Maintain semantic parent/product links; no forced expansion,P3,Романтичен подарък за жена – идеи за подарък | Българитъм,src/pages/[...slug].astro or dedicated route
/k/kozmetika-tyalo/,taxonomy_landing,12,11+,35,/brand/nl-beauty/; /brand/nutera/; /brand/saff/; /brand/sapunena-rabotilnitsa/; /bulgarska-kozmetika-s-roza/; /k/grim/; /k/kozmetika-kosa/; /k/kozmetika-lice/; /k/kozmetika-tyalo/; /k/kozmetika-za-mazhe/; /k/kozmetika/; /kozmetika-s-shafran/; /kozmetika-za-chuvstvitelna-kozha/; /kozmetika-za-dehidratirana-kozha/; /kozmetika-za-hidratatsiya/; /kozmetika-za-kosopad/; /kozmetika-za-mazna-kosa/; /kozmetika-za-mazna-kozha/; /kozmetika-za-protiv-brachki/; /kozmetika-za-suha-kosa/; /kozmetika-za-suha-kozha/; /kozmetika-za-uvredena-kosa/; /naturalna-bulgarska-kozmetika/; /p/bio-balsam-za-sled-tatuirane-roza-20-ml/; /p/bio-dush-gel-citrus/; /p/deo-stik-vaniliya-i-laym/; /p/kutiya-aromatna-trilogiya/; /p/losion-za-tyalo-s-blestyashti-chastitsi-glow-babe/; /p/olio-za-po-barz-ten-beach-babe/; /p/sapun-cheren-piper-portokal-i-greipfrut/; /p/sapun-detoks-s-aktiven-vaglen/; /p/sapun-ilang-ilang/; /p/sos-balsam-za-ratse/; /p/vanilla-glow-shimmering-body-oil/; /p/zaharen-eksfoliant-kokos/,/k/kozmetika/,/k/kozmetika/,YES,YES,INDEX,Maintain semantic parent/product links; no forced expansion,P3,Българска козметика за тяло | Българитъм,src/pages/k/[slug].astro
/mazhki-bizhuta/,intent_landing,12,11+,61,/bizhuta-ot-kehlibar/; /bizhuta-ot-meditsinska-stomana/; /bizhuta-po-porachka/; /bizhuta-s-cheren-turmalin/; /bizhuta-s-diamanti/; /bizhuta-s-hematit/; /bizhuta-s-izumrud/; /bizhuta-s-labradorit/; /bizhuta-s-moysanit/; /bizhuta-s-perli/; /bizhuta-s-rubin/; /bizhuta-s-tigrovo-oko/; /bizhuta-s-tsitrin/; /brand/gabi-jewellery/; /brand/katano/; /brand/studio-nikolas/; /godezhen-prasten-s-diamant/; /godezhni-prasteni/; /grivna-cherven-konets/; /grivna-s-bukva/; /grivna-s-ime/; /grivna-s-krast/; /grivna-srebro/; /grivni-ot-meditsinska-stomana/; /hematit-grivna/; /k/bijuta/; /k/srebarni-bijuta/; /kolieta-ot-meditsinska-stomana/; /kutiya-za-bizhuta/; /obetsi-ot-meditsinska-stomana/; /obetsi-ot-srebro/; /p/mazhka-grivna-ot-med-spokoystvie/; /p/mazhka-grivna-ot-med-svarog/; /p/mazhka-srebarna-grivna-143b/; /p/mazhka-srebarna-grivna-568b/; /p/myzhki-srebaren-prasten-s-cherepi-1300r/; /p/prasten-srebarna-pletenitsa-s-oksidatsiya/; /p/prastenat-na-atlantida-ot-zlato/; /p/shadow-mazhka-grivna/; /p/srebaren-prasten-s-oniks-i-cherepi/; /p/srebaren-prasten-sigillum-militum-xpisti/; /p/verizhka-ot-srebro-925/; /p/vikingski-prasten-valknut/; /pozlateni-bizhuta/; /prasteni-ot-meditsinska-stomana/; /prasteni-srebro/; /rachno-izraboteni-bizhuta/; /rachno-izraboteni-grivni/; /rachno-izraboteni-obetsi/; /srebarni-kolieta/; … +11 more,/k/bijuta/,/k/aksesoari/,YES,YES,INDEX,Maintain semantic parent/product links; no forced expansion,P3,Мъжки бижута – материал и детайли | Българитъм,src/pages/[...slug].astro or dedicated route
/bulgarski-leneni-drehi/,intent_landing,13,11+,3,/bulgarski-drehi/; /k/bulgarski-drehi/; /k/obleklo/,/bulgarski-drehi/,/bulgarski-drehi/,YES,YES,INDEX,Maintain semantic parent/product links; no forced expansion,P3,Български ленени дрехи – модели и идеи | Българитъм,src/pages/[...slug].astro or dedicated route
/bulgarsko-spalno-belyo/,intent_landing,13,11+,1,/k/domashen-tekstil/,/k/domashen-tekstil/,/k/za-doma/,YES,YES,INDEX,"Strengthen from /k/domashen-tekstil/, one relevant sibling hub, and matching product pages",P1,Българско спално бельо – за дома | Българитъм,src/pages/[...slug].astro or dedicated route
/k/dobavki-i-ekstrakti/,taxonomy_landing,13,11+,23,/brand/alteya-organics/; /brand/axtracts/; /brand/innovaherb/; /brand/momvy/; /k/chai-i-bilki/; /k/dobavki-i-ekstrakti/; /k/imunitet/; /k/sport/; /k/vitamini/; /k/zdrave-i-grizha/; /p/bella-bio-hranitelna-dobavka-za-kozha/; /p/chaga-sprei-35-ml/; /p/detoxa-bio-hranitelna-dobavka/; /p/energia-bio-hranitelna-dobavka/; /p/hranitelna-dobavka-cheren-kimion-byal-tran-rozovo-maslo/; /p/kaien-piper-tinktura/; /p/korditseps-sprei-35-ml/; /p/kurkuma-i-cheren-piper-tinktura/; /p/lavska-griva-sprei-35-ml/; /p/miks-ot-gabi-sprei-35-ml/; /p/reishi-sprei-35-ml/; /p/rose-beauty-omegas-bio-omega-3-6-7-9/; /p/surov-borov-prashets-tinktura/,/k/zdrave-i-grizha/,/k/zdrave-i-grizha/,YES,YES,INDEX,Maintain semantic parent/product links; no forced expansion,P3,Добавки и екстракти | Здраве и грижа | Българитъм,src/pages/k/[slug].astro
/k/domashen-tekstil/,taxonomy_landing,13,11+,26,/brand/aurora/; /brand/nadnap/; /bulgarski-sveshti/; /bulgarsko-spalno-belyo/; /k/banya/; /k/dekor/; /k/dekoraciq-za-doma/; /k/dom-i-interior/; /k/domashen-tekstil/; /k/kuhnya/; /k/pochistvane/; /k/za-doma/; /p/ivory-botanica-dizaynerski-spalen-komplekt-ot-4-chasti/; /p/kalufka-za-vazglavnitsa-coquette/; /p/komplekt-bezhovo/; /p/komplekt-bordo/; /p/komplekt-cherno/; /p/komplekt-ot-4-chasti-secret-duo/; /p/komplekt-shokolad/; /p/komplekt-svetlosivo/; /p/nepromokaem-protektor-za-matrak-s-elastichen-bord/; /p/olekotena-zavivka-soft-balance/; /p/pokrivalo-za-leglo-kosmopolitan-100-pamuk/; /p/protektor-za-vazglavnitsa-s-tsip-50x70/; /p/spalen-komplekt-ot-100-pamuk/; /rachno-izraboteni-sveshti/,/k/za-doma/,/k/za-doma/,YES,YES,INDEX,Maintain semantic parent/product links; no forced expansion,P3,Български домашен текстил – за дома | Българитъм,src/pages/k/[slug].astro
/k/imunitet/,taxonomy_landing,13,11+,0,,/k/zdrave-i-grizha/,/k/zdrave-i-grizha/,NO,NO,INDEX,Add a contextual child link from /k/zdrave-i-grizha/ and links from matching product pages,P0,Добавки и екстракти | Здраве и грижа | Българитъм,src/pages/k/[slug].astro
/k/kozmetika-lice/,taxonomy_landing,13,11+,38,/brand/benepura/; /brand/phytoessencebio/; /brand/rumi-cosmetics/; /brand/saff/; /brand/scarab-cosmetics/; /brand/witchcraft-botanicals/; /bulgarska-kozmetika-s-roza/; /k/grim/; /k/kozmetika-kosa/; /k/kozmetika-lice/; /k/kozmetika-tyalo/; /k/kozmetika-za-mazhe/; /k/kozmetika/; /kozmetika-s-shafran/; /kozmetika-za-chuvstvitelna-kozha/; /kozmetika-za-dehidratirana-kozha/; /kozmetika-za-hidratatsiya/; /kozmetika-za-kosopad/; /kozmetika-za-mazna-kosa/; /kozmetika-za-mazna-kozha/; /kozmetika-za-protiv-brachki/; /kozmetika-za-suha-kosa/; /kozmetika-za-suha-kozha/; /kozmetika-za-uvredena-kosa/; /naturalna-bulgarska-kozmetika/; /p/cellular-night-regeneration-cream/; /p/floral-face-gommage/; /p/glow-dalboko-hidratirasht-dneven-krem-za-litse/; /p/pearllixir-microfluidic-illuminating-serum/; /p/pochistvasht-gel-za-chuvstvitelna-kozha-gems-of-clarity/; /p/pochistvashto-i-izmivashto-maslo-za-lice-phytoessencebio/; /p/puga-dneven-krem-protiv-brachki/; /p/pyana-za-lice-bha-prebiotics-phytoessence/; /p/serum-za-lice-s-retinol-i-lakesis-30-ml/; /p/serum-za-lice-sas-ceramidi-za-vazstanovyavane-na-kozhata-phytoessencebio/; /p/the-coffee-shot-serum-s-kofein/; /p/toner-balance/; /p/vazstanovyavasht-krem-s-matcha-i-aloe-vera/,/k/kozmetika/,/k/kozmetika/,YES,YES,INDEX,Maintain semantic parent/product links; no forced expansion,P3,Българска козметика за лице – грижа и състав | Българитъм,src/pages/k/[slug].astro
/k/vitamini/,taxonomy_landing,13,11+,0,,/k/zdrave-i-grizha/,/k/zdrave-i-grizha/,NO,NO,INDEX,Add a contextual child link from /k/zdrave-i-grizha/ and links from matching product pages,P0,Добавки и екстракти | Здраве и грижа | Българитъм,src/pages/k/[slug].astro
/k/dekor/,taxonomy_landing,15,11+,0,,/k/za-doma/,/k/za-doma/,NO,NO,INDEX,Add a contextual child link from /k/za-doma/ and links from matching product pages,P0,Декор | Дом и интериор | Българитъм,src/pages/k/[slug].astro
